"","BPLD","YEAR","WARD","SEX","NFAMS","AGE","LABFORCE","OCCSTR","INDSTR","BIRTHPLACE"
"11458",41000,1910,20,"female",1,46,1,"N","","England"
"11459",41000,1910,20,"female",1,25,2,"MILLINER","MILLINERY","England"
"11460",41000,1910,20,"male",1,23,2,"MACHINIST","MACHINE SHOP","England"
"11461",41000,1910,20,"male",1,22,2,"MACHINIST","MACHINE SHOP","England"
"11462",4400,1910,20,"female",1,10,0,"N","","Rhode Island"
"11463",43400,1910,20,"male",1,57,2,"SMAN","LIQUORS","Italy"
"11464",43400,1910,20,"female",1,57,1,"N","","Italy"
"11465",2500,1910,20,"male",1,26,2,"SMAN","LIQUORS","Massachusetts"
"11466",2500,1910,20,"male",1,21,2,"LAWYER","GENP","Massachusetts"
"11467",2500,1910,20,"male",1,19,2,"OPR","CLOTHING","Massachusetts"
"11468",2500,1910,20,"male",1,36,2,"MERCHANT","LIQUORS","Massachusetts"
"11469",2500,1910,20,"female",1,36,1,"N","","Massachusetts"
"11470",2500,1910,20,"female",1,11,0,"N","","Massachusetts"
"11471",2500,1910,20,"male",1,9,0,"N","","Massachusetts"
"11472",2500,1910,20,"female",1,5,0,"N","","Massachusetts"
"11473",15000,1910,20,"female",1,50,2,"LNDRS","WKG OUT","Canada"
"11474",2500,1910,20,"male",1,33,2,"MOULDER","BRASS","Massachusetts"
"11475",41400,1910,20,"male",1,45,2,"LAB","PUMPING STATION","Ireland"
"11476",41400,1910,20,"female",1,40,1,"N","","Ireland"
"11477",2500,1910,20,"female",1,17,2,"PACKER","RAZORS","Massachusetts"
"11478",2500,1910,20,"male",1,15,0,"ERRAND BOY","OFC","Massachusetts"
"11479",2500,1910,20,"female",1,11,0,"N","","Massachusetts"
"11480",2500,1910,20,"male",1,8,0,"N","","Massachusetts"
"11481",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"11482",41400,1910,20,"male",1,63,2,"AGT","REAL ESTATE","Ireland"
"11483",2300,1910,20,"female",1,34,1,"N","","Maine"
"11484",41400,1910,20,"male",1,43,2,"BARTENDER","LIQUOR STORE","Ireland"
"11485",41400,1910,20,"female",1,35,1,"N","","Ireland"
"11486",2500,1910,20,"female",1,9,0,"N","","Massachusetts"
"11487",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"11488",2500,1910,20,"female",1,4,0,"N","","Massachusetts"
"11489",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"11490",4400,1910,20,"male",1,35,2,"? PRINTER","OFC","Rhode Island"
"11491",41100,1910,20,"female",1,30,1,"N","","Scotland"
"11492",2500,1910,20,"female",1,7,0,"N","","Massachusetts"
"11493",2500,1910,20,"male",1,5,0,"N","","Massachusetts"
"11494",2500,1910,20,"male",1,2,0,"N","","Massachusetts"
"11495",2500,1910,20,"male",1,20,2,"JOBBER","GAS CO.","Massachusetts"
"11496",2500,1910,20,"female",1,18,1,"N","","Massachusetts"
"11497",3600,1910,20,"male",1,60,2,"FOREMAN","GAS WKS","New York"
"11498",3600,1910,20,"female",1,57,1,"N","","New York"
"11499",3600,1910,20,"male",1,27,2,"SMAN","TRAVELING","New York"
"11500",3600,1910,20,"female",1,35,1,"N","","New York"
"11501",2500,1910,20,"female",1,14,0,"N","","Massachusetts"
"11502",2500,1910,20,"male",1,2,0,"N","","Massachusetts"
"11503",41400,1910,20,"male",1,40,2,"PORTER","HOTEL","Ireland"
"11504",41400,1910,20,"female",1,40,1,"N","","Ireland"
"11505",2500,1910,20,"female",1,14,0,"N","","Massachusetts"
"11506",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11507",2500,1910,20,"male",2,59,2,"GEN FOREMAN","MACHINE SHOP","Massachusetts"
"11508",2500,1910,20,"male",2,14,0,"N","","Massachusetts"
"11509",2500,1910,20,"male",2,8,0,"N","","Massachusetts"
"11510",2500,1910,20,"female",2,40,2,"NURSE","PFAM","Massachusetts"
"11511",41400,1910,20,"female",1,70,1,"N","","Ireland"
"11512",2500,1910,20,"female",1,30,2,"BKPR","LAUNDRY","Massachusetts"
"11513",2500,1910,20,"female",1,32,2,"CLERK","MEDICINE STORE","Massachusetts"
"11514",2500,1910,20,"male",1,54,2,"WATCHMAN","NEWS CO.","Massachusetts"
"11515",2500,1910,20,"female",1,36,1,"N","","Massachusetts"
"11516",2500,1910,20,"male",1,26,2,"MOTORMAN","ELECT. R.R.","Massachusetts"
"11517",2500,1910,20,"female",1,27,1,"N","","Massachusetts"
"11518",2500,1910,20,"male",1,6,0,"N","","Massachusetts"
"11519",2500,1910,20,"female",1,4,0,"N","","Massachusetts"
"11520",41400,1910,20,"male",1,38,2,"PROP","TONIC FCT","Ireland"
"11521",2500,1910,20,"female",1,29,1,"N","","Massachusetts"
"11522",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11523",2500,1910,20,"female",1,8,0,"N","","Massachusetts"
"11524",2500,1910,20,"female",1,7,0,"N","","Massachusetts"
"11525",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"11526",2500,1910,20,"male",3,31,2,"TEAMSTER","DRY GOODS ? HOUSE","Massachusetts"
"11527",2500,1910,20,"female",3,27,1,"N","","Massachusetts"
"11528",2500,1910,20,"female",3,6,0,"N","","Massachusetts"
"11529",2500,1910,20,"female",3,3,0,"N","","Massachusetts"
"11530",2500,1910,20,"male",3,0,0,"N","","Massachusetts"
"11531",2500,1910,20,"male",3,55,2,"TEAMSTER","TEAMING CO.","Massachusetts"
"11532",2500,1910,20,"female",3,22,2,"BKPR","DRY GOODS EST.","Massachusetts"
"11533",2500,1910,20,"female",3,16,2,"MAIL DISTRIBUTOR","BABY FOOD CO.","Massachusetts"
"11534",2500,1910,20,"male",3,22,2,"STENO","BABY FOOD CO.","Massachusetts"
"11535",2500,1910,20,"male",3,19,2,"STOCK TAKER","INK SUPPLIES","Massachusetts"
"11536",5000,1910,20,"male",1,34,2,"FIREMAN","FIRE DEPT","Vermont"
"11537",2500,1910,20,"female",1,31,1,"N","","Massachusetts"
"11538",2500,1910,20,"female",1,32,1,"N","","Massachusetts"
"11539",41400,1910,20,"male",1,37,2,"MACHINIST","NAVY YARD","Ireland"
"11540",41400,1910,20,"female",1,32,1,"N","","Ireland"
"11541",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11542",2500,1910,20,"female",1,9,0,"N","","Massachusetts"
"11543",2500,1910,20,"female",1,7,0,"N","","Massachusetts"
"11544",2500,1910,20,"male",1,5,0,"N","","Massachusetts"
"11545",2500,1910,20,"male",1,4,0,"N","","Massachusetts"
"11546",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"11547",2500,1910,20,"male",1,31,2,"MACHINIST","STEAMFITTERS SUPPLIES","Massachusetts"
"11548",2500,1910,20,"female",1,27,2,"SLADY","DRY GOODS HOUSE","Massachusetts"
"11549",2500,1910,20,"male",1,24,2,"TRUCKMAN","EXPRESS CO.","Massachusetts"
"11550",2500,1910,20,"male",1,50,2,"WOOL","*","Massachusetts"
"11551",3600,1910,20,"female",1,46,1,"N","","New York"
"11552",2500,1910,20,"female",1,18,1,"N","","Massachusetts"
"11553",2500,1910,20,"female",1,16,1,"N","","Massachusetts"
"11554",2500,1910,20,"female",1,12,0,"N","","Massachusetts"
"11555",45300,1910,20,"male",1,36,2,"JEWELLER","RET STORE","Germany"
"11556",15000,1910,20,"female",1,29,1,"N","","Canada"
"11557",2500,1910,20,"female",2,49,1,"N","","Massachusetts"
"11558",2500,1910,20,"female",2,26,2,"STENO","HAT FCT","Massachusetts"
"11559",2500,1910,20,"female",2,21,2,"BKPR","PHONOGRAPH","Massachusetts"
"11560",2500,1910,20,"female",2,16,1,"N","","Massachusetts"
"11561",2500,1910,20,"female",2,14,0,"N","","Massachusetts"
"11562",2300,1910,20,"female",2,55,2,"HKPR","HKPR","Maine"
"11563",3600,1910,20,"male",2,26,2,"ORGAN BUILDER","FCT","New York"
"11564",3600,1910,20,"male",7,44,2,"COMMERCIAL TRAVELER","OILS","New York"
"11565",3300,1910,20,"female",7,52,1,"N","","New Hampshire"
"11566",2300,1910,20,"male",7,65,2,"MANUFACTURER","FURNITURE","Maine"
"11567",2500,1910,20,"female",7,41,2,"TCH","PUBLIC SCH","Massachusetts"
"11568",2500,1910,20,"female",7,26,2,"CLERK","INS OFC","Massachusetts"
"11569",15000,1910,20,"female",7,22,2,"SERV","PFAM","Canada"
"11570",3300,1910,20,"female",7,48,2,"SERV","PFAM","New Hampshire"
"11571",2700,1910,20,"female",7,42,1,"OWN INC","","Minnesota"
"11572",2500,1910,20,"female",1,21,2,"NURSE MAID","INFANT ASYLUM","Massachusetts"
"11573",2500,1910,20,"female",1,0,0,"N","","Massachusetts"
"11574",2500,1910,20,"female",1,15,0,"N","","Massachusetts"
"11575",2500,1910,20,"female",1,20,2,"LNDRS","INFANT ASYLUM","Massachusetts"
"11576",15000,1910,20,"female",1,22,2,"NURSE MAID","INFANT ASYLUM","Canada"
"11577",2500,1910,20,"male",1,49,2,"COMMERCIAL TRAVELER","TOBACCO","Massachusetts"
"11578",41100,1910,20,"female",1,46,1,"N","","Scotland"
"11579",2500,1910,20,"male",1,21,2,"CLERK","BANK","Massachusetts"
"11580",2500,1910,20,"female",1,18,1,"N","","Massachusetts"
"11581",2500,1910,20,"female",1,13,0,"N","","Massachusetts"
"11582",3300,1910,20,"male",1,48,2,"COMMERCIAL TRAVELER","FRUIT & PRODUCE","New Hampshire"
"11583",3300,1910,20,"female",1,46,1,"N","","New Hampshire"
"11584",3300,1910,20,"male",1,20,1,"N","","New Hampshire"
"11585",5500,1910,20,"male",1,54,2,"CARP","HOUSE","Wisconsin"
"11586",2500,1910,20,"female",1,57,1,"N","","Massachusetts"
"11587",41400,1910,20,"male",1,28,2,"ENGR","OPERA HOUSE","Ireland"
"11588",41400,1910,20,"female",1,25,1,"N","","Ireland"
"11589",41400,1910,20,"female",1,59,1,"N","","Ireland"
"11590",2500,1910,20,"female",1,44,2,"WAITRESS","HOTEL","Massachusetts"
"11591",2500,1910,20,"male",1,41,2,"SURVEYOR","LUMBER WHARF","Massachusetts"
"11592",2500,1910,20,"female",1,33,2,"DRESS MKR","WKG OUT","Massachusetts"
"11593",41100,1910,20,"male",1,43,2,"MACHINIST","RAZOR FCT","Scotland"
"11594",41400,1910,20,"female",1,42,1,"N","","Ireland"
"11595",2500,1910,20,"male",1,14,0,"N","","Massachusetts"
"11596",15000,1910,20,"female",2,29,2,"PART OWNER[RET DEALER","DRY GOODS STORE","Canada"
"11597",15000,1910,20,"female",2,32,2,"PART OWNER[RET DEALER","DRY GOODS STORE","Canada"
"11598",15000,1910,20,"female",2,17,2,"BKPR","GROCERY STORE","Canada"
"11599",2500,1910,20,"male",1,55,1,"N","","Massachusetts"
"11600",41400,1910,20,"female",1,52,2,"LNDRS","WKG OUT","Ireland"
"11601",2500,1910,20,"female",1,22,2,"SWOMAN","BAKERY","Massachusetts"
"11602",15000,1910,20,"male",1,42,2,"FIREMAN","POWER HOUSE","Canada"
"11603",15000,1910,20,"female",1,33,1,"N","","Canada"
"11604",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"11605",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"11606",46500,1910,20,"male",1,34,2,"TAILOR","OWN SHOP","Other USSR/Russia"
"11607",46500,1910,20,"female",1,29,1,"N","","Other USSR/Russia"
"11608",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11609",2500,1910,20,"female",1,9,0,"N","","Massachusetts"
"11610",2500,1910,20,"female",1,6,0,"N","","Massachusetts"
"11611",41400,1910,20,"female",1,60,1,"N","","Ireland"
"11612",2500,1910,20,"female",1,26,2,"TCH","KINDERGARTEN","Massachusetts"
"11613",2500,1910,20,"male",1,24,1,"STUDENT[*","ARCHITECTURE[*","Massachusetts"
"11614",2300,1910,20,"male",1,35,2,"SURVEYOR","LUMBER","Maine"
"11615",2500,1910,20,"female",1,26,1,"N","","Massachusetts"
"11616",2500,1910,20,"female",1,2,0,"N","","Massachusetts"
"11617",41400,1910,20,"male",1,62,2,"WATCHMAN","? NEW BLDGS","Ireland"
"11618",2500,1910,20,"male",1,28,2,"MOTORMAN","STREET CARE","Massachusetts"
"11619",2500,1910,20,"male",1,45,2,"SHIPPER","[WHL] OIL STORE","Massachusetts"
"11620",2500,1910,20,"female",1,42,1,"N","","Massachusetts"
"11621",2500,1910,20,"female",1,16,1,"N","","Massachusetts"
"11622",2500,1910,20,"female",1,14,0,"N","","Massachusetts"
"11623",2500,1910,20,"female",1,3,0,"N","","Massachusetts"
"11624",41000,1910,20,"male",1,56,2,"CARP","HOUSE","England"
"11625",2500,1910,20,"female",1,42,1,"N","","Massachusetts"
"11626",2500,1910,20,"male",1,32,2,"CARP","HOUSE","Massachusetts"
"11627",2500,1910,20,"female",1,16,1,"N","","Massachusetts"
"11628",50000,1910,20,"male",1,44,2,"LAUNDRY","CHINESE LAUNDRY","China"
"11629",40500,1910,20,"male",1,33,2,"PIANO TUNER","PIANO FCT","Sweden"
"11630",40500,1910,20,"female",1,33,1,"N","","Sweden"
"11631",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"11632",40500,1910,20,"female",1,59,1,"OWN INC","","Sweden"
"11633",2500,1910,20,"male",1,37,2,"PLUMBER","*","Massachusetts"
"11634",2500,1910,20,"female",1,40,1,"N","","Massachusetts"
"11635",2500,1910,20,"male",1,13,0,"N","","Massachusetts"
"11636",2500,1910,20,"female",1,12,0,"N","","Massachusetts"
"11637",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11638",2300,1910,20,"female",1,6,0,"N","","Maine"
"11639",2300,1910,20,"female",1,3,0,"N","","Maine"
"11640",2500,1910,20,"female",1,1,0,"N","","Massachusetts"
"11641",41400,1910,20,"female",1,62,1,"N","","Ireland"
"11642",2500,1910,20,"female",1,27,2,"STENO","BLDG CONTRACTOR","Massachusetts"
"11643",2500,1910,20,"male",1,23,2,"CO???IE","SHEET METAL","Massachusetts"
"11644",2500,1910,20,"male",1,20,2,"WIRE WKR","IRON WKS","Massachusetts"
"11645",41400,1910,20,"female",1,55,1,"N","","Ireland"
"11646",2500,1910,20,"female",1,34,2,"BOOK ? PASTER","BOOK BINDRY","Massachusetts"
"11647",2500,1910,20,"female",1,32,2,"MILLINER","*","Massachusetts"
"11648",2500,1910,20,"female",1,27,2,"BOOK PASTER","BOOK BINDRY","Massachusetts"
"11649",2500,1910,20,"female",1,25,2,"STATIONERY ARTIST","*","Massachusetts"
"11650",2500,1910,20,"female",1,23,2,"MILLINER","DEPT STORE","Massachusetts"
"11651",3600,1910,20,"female",1,59,1,"N","","New York"
"11652",3600,1910,20,"male",1,21,2,"DRIVER","MILK WAGON","New York"
"11653",3000,1910,20,"male",1,18,2,"DRIVER","MILK WAGON","Montana"
"11654",2500,1910,20,"male",1,49,2,"LETTER CARRIER","POST OFC","Massachusetts"
"11655",2500,1910,20,"female",1,40,1,"N","","Massachusetts"
"11656",2500,1910,20,"female",1,12,0,"N","","Massachusetts"
"11657",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11658",2500,1910,20,"male",1,8,0,"N","","Massachusetts"
"11659",45530,1910,20,"male",1,33,2,"PEDDLER","TEA & COLLEE","Russian Poland"
"11660",2500,1910,20,"female",1,30,1,"N","","Massachusetts"
"11661",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"11662",46500,1910,20,"male",1,30,2,"TAILOR","OWN SHOP","Other USSR/Russia"
"11663",46500,1910,20,"female",1,30,1,"N","","Other USSR/Russia"
"11664",2500,1910,20,"female",1,7,0,"N","","Massachusetts"
"11665",2500,1910,20,"male",1,2,0,"N","","Massachusetts"
"11666",2500,1910,20,"male",1,26,2,"CLERK","U.S. POST OFC","Massachusetts"
"11667",2500,1910,20,"female",1,24,1,"N","","Massachusetts"
"11668",2500,1910,20,"female",1,4,0,"N","","Massachusetts"
"11669",2500,1910,20,"male",1,3,0,"N","","Massachusetts"
"11670",2500,1910,20,"female",1,1,0,"N","","Massachusetts"
"11671",2500,1910,20,"male",1,17,2,"CLERK","GROCERY STORE","Massachusetts"
"11672",2500,1910,20,"male",1,27,2,"ENGR","DREDGING","Massachusetts"
"11673",2500,1910,20,"female",1,31,1,"N","","Massachusetts"
"11674",15000,1910,20,"female",1,71,1,"N","","Canada"
"11675",2500,1910,20,"male",1,38,2,"CLERK","HOTEL","Massachusetts"
"11676",2500,1910,20,"female",1,21,1,"N","","Massachusetts"
"11677",2500,1910,20,"male",1,1,0,"N","","Massachusetts"
"11678",2500,1910,20,"male",1,32,2,"FOREMAN","GLASS WAREHOUSE","Massachusetts"
"11679",15000,1910,20,"female",1,30,1,"N","","Canada"
"11680",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"11681",15000,1910,20,"female",1,67,1,"N","","Canada"
"11682",2500,1910,20,"male",2,42,2,"SOLICITOR","INS","Massachusetts"
"11683",2300,1910,20,"female",2,39,1,"N","","Maine"
"11684",2500,1910,20,"male",2,18,1,"N","","Massachusetts"
"11685",2500,1910,20,"female",2,15,0,"N","","Massachusetts"
"11686",2500,1910,20,"female",2,10,0,"N","","Massachusetts"
"11687",2300,1910,20,"female",2,71,1,"N","","Maine"
"11688",41400,1910,20,"female",2,23,2,"SERV","PFAM","Ireland"
"11689",3600,1910,20,"male",1,54,2,"TUNTER","PIANO","New York"
"11690",2500,1910,20,"female",1,46,1,"N","","Massachusetts"
"11691",2500,1910,20,"female",1,25,2,"STATISTICAL CLERK","UNS","Massachusetts"
"11692",2500,1910,20,"male",1,59,2,"JANITOR","SCH","Massachusetts"
"11693",2500,1910,20,"female",1,58,1,"N","","Massachusetts"
"11694",2500,1910,20,"male",1,50,2,"AGT","FREIGHT","Massachusetts"
"11695",3600,1910,20,"female",1,48,1,"N","","New York"
"11696",2500,1910,20,"male",1,18,1,"N","","Massachusetts"
"11697",2500,1910,20,"male",3,53,2,"RET. MERCHANT","MEAT","Massachusetts"
"11698",2500,1910,20,"female",3,32,1,"N","","Massachusetts"
"11699",2500,1910,20,"female",3,3,0,"N","","Massachusetts"
"11700",3300,1910,20,"female",3,32,2,"SERV","PFAM","New Hampshire"
"11701",3300,1910,20,"female",3,31,2,"SERV","PFAM","New Hampshire"
"11702",2300,1910,20,"male",3,31,2,"CHFR","PFAM","Maine"
"11703",3300,1910,20,"female",3,11,0,"N","","New Hampshire"
"11704",2300,1910,20,"male",1,59,2,"POLICEMAN","*","Maine"
"11705",2500,1910,20,"female",1,59,1,"N","","Massachusetts"
"11706",2500,1910,20,"male",1,31,2,"CLERK","BANKERS & BROKERS","Massachusetts"
"11707",2500,1910,20,"female",1,29,1,"N","","Massachusetts"
"11708",2500,1910,20,"male",1,23,2,"CLERK","BANKERS & BROKERS","Massachusetts"
"11709",2500,1910,20,"female",1,20,2,"TEACHER","PUBLSCH","Massachusetts"
"11710",2500,1910,20,"male",2,56,2,"SMAN","LAUNDRY MACHINERY","Massachusetts"
"11711",2500,1910,20,"female",2,49,1,"N","","Massachusetts"
"11712",2300,1910,20,"female",2,49,2,"TEACHER","PUBLIC SCH","Maine"
"11713",2500,1910,20,"female",3,88,1,"OWN INC","","Massachusetts"
"11714",15000,1910,20,"female",3,45,2,"NURSE","PFAM","Canada"
"11715",15000,1910,20,"female",3,37,2,"HKPR","PFAM","Canada"
"11716",2500,1910,20,"male",1,49,2,"PUBLISHER","PRINTING ESTABLISHMENT","Massachusetts"
"11717",2500,1910,20,"female",1,42,1,"N","","Massachusetts"
"11718",2500,1910,20,"female",1,20,1,"N","","Massachusetts"
"11719",2300,1910,20,"female",1,74,1,"N","","Maine"
"11720",2500,1910,20,"male",1,71,1,"N","","Massachusetts"
"11721",41400,1910,20,"male",1,35,2,"CLERK","ASSESSOR'S DEPT. OF BOSTON","Ireland"
"11722",2500,1910,20,"female",1,27,1,"N","","Massachusetts"
"11723",2300,1910,20,"male",2,43,2,"ARCHITECT","HOUSES","Maine"
"11724",900,1910,20,"female",2,38,2,"MILLINER","PARLOR","Connecticut"
"11725",2500,1910,20,"female",2,15,0,"N","","Massachusetts"
"11726",45300,1910,20,"female",2,64,2,"HKPR","PFAM","Germany"
"11727",2500,1910,20,"male",4,36,2,"EXPRESSMAN","EXPRESS CO.","Massachusetts"
"11728",2500,1910,20,"female",4,36,1,"N","","Massachusetts"
"11729",2500,1910,20,"female",4,14,0,"N","","Massachusetts"
"11730",2500,1910,20,"male",4,11,0,"N","","Massachusetts"
"11731",2500,1910,20,"female",4,9,0,"N","","Massachusetts"
"11732",2500,1910,20,"male",4,8,0,"N","","Massachusetts"
"11733",2500,1910,20,"male",4,4,0,"N","","Massachusetts"
"11734",2500,1910,20,"male",4,1,0,"N","","Massachusetts"
"11735",2500,1910,20,"male",4,65,2,"MILLMAN","LUMBER MILL","Massachusetts"
"11736",2500,1910,20,"male",4,29,2,"EXPRESSMAN","EXPRESS CO","Massachusetts"
"11737",2500,1910,20,"male",4,22,2,"ELECT","SHOE FCT","Massachusetts"
"11738",2500,1910,20,"male",4,26,2,"INSPECTOR","TELPH CO.","Massachusetts"
"11739",4400,1910,20,"male",4,29,2,"ENBALMER","UNDERTAKER CO.","Rhode Island"
"11740",3600,1910,20,"female",4,24,1,"N","","New York"
"11741",46500,1910,20,"male",2,32,2,"SMAN","SPORTING GOODS","Other USSR/Russia"
"11742",2500,1910,20,"female",2,31,1,"N","","Massachusetts"
"11743",15000,1910,20,"female",2,35,2,"MACHINE OPR","SUSPENDER FCT","Canada"
"11744",41400,1910,20,"male",1,66,1,"OWN INC","","Ireland"
"11745",41400,1910,20,"female",1,62,1,"N","","Ireland"
"11746",2500,1910,20,"female",1,34,2,"GOLD LEAF LAYER","BOOK BINDERY","Massachusetts"
"11747",2500,1910,20,"male",1,30,2,"SHIPPER","BOOK BINDERY","Massachusetts"
"11748",41400,1910,20,"female",1,65,1,"N","","Ireland"
"11749",41400,1910,20,"male",1,36,2,"BRAKEMAN","RR","Ireland"
"11750",41400,1910,20,"male",1,34,2,"SIGNAL MAN","RR","Ireland"
"11751",41400,1910,20,"male",1,32,2,"BRAKEMAN","RR","Ireland"
"11752",2500,1910,20,"male",1,27,2,"BRAKEMAN","RR","Massachusetts"
"11753",2500,1910,20,"male",1,25,2,"LINEMAN","RR","Massachusetts"
"11754",5000,1910,20,"male",1,50,2,"WATCHMAN","PVT ESTATE","Vermont"
"11755",2500,1910,20,"female",1,37,1,"N","","Massachusetts"
"11756",2500,1910,20,"male",1,12,0,"N","","Massachusetts"
"11757",2500,1910,20,"female",1,10,0,"N","","Massachusetts"
"11758",2500,1910,20,"female",1,8,0,"N","","Massachusetts"
"11759",2500,1910,20,"male",1,5,0,"N","","Massachusetts"
"11760",2500,1910,20,"male",1,2,0,"N","","Massachusetts"
"11761",2500,1910,20,"male",1,0,0,"N","","Massachusetts"
"11762",41400,1910,20,"male",2,46,2,"GARDENER","PVT","Ireland"
"11763",15000,1910,20,"female",2,49,1,"N","","Canada"
"11764",2500,1910,20,"male",2,14,0,"N","","Massachusetts"
"11765",2500,1910,20,"female",2,13,0,"N","","Massachusetts"
"11766",2500,1910,20,"male",2,9,0,"N","","Massachusetts"
"11767",2500,1910,20,"male",2,9,0,"N","","Massachusetts"
"11768",2500,1910,20,"male",2,8,0,"N","","Massachusetts"
"11769",2500,1910,20,"male",2,21,2,"CONDUCTOR","STREET CARS","Massachusetts"
"11770",2300,1910,20,"male",1,30,2,"EDITOR","BOSTON NEWS BUREAU","Maine"
"11771",2500,1910,20,"female",1,28,1,"N","","Massachusetts"
"11772",2500,1910,20,"female",1,3,0,"N","","Massachusetts"
"11773",2500,1910,20,"male",1,30,2,"FIREMAN","RR","Massachusetts"
"11774",41000,1910,20,"female",1,28,1,"N","","England"
"11775",2500,1910,20,"male",1,7,0,"N","","Massachusetts"
"11776",3600,1910,20,"male",2,55,2,"SMAN","MUSIC BUSINESS","New York"
"11777",3900,1910,20,"female",2,55,1,"N","","Ohio"
"11778",2600,1910,20,"female",2,25,1,"N","","Michigan"
"11779",15000,1910,20,"female",2,34,2,"SERV","PFAM","Canada"
"11780",2500,1910,20,"male",3,79,2,"NOTARY PUBLIC","OFC","Massachusetts"
"11781",2500,1910,20,"female",3,70,1,"N","","Massachusetts"
"11782",2500,1910,20,"female",3,35,1,"N","","Massachusetts"
"11783",2500,1910,20,"female",3,68,2,"SERV","PFAM","Massachusetts"
"11784",15050,1910,20,"female",3,66,2,"SERV","PFAM","Nova Scotia"
"11785",3600,1910,20,"male",1,52,2,"PRESIDENT","MOVING PICTURE CO.","New York"
